Recording	Participant	Timeline	TOI	Interval	Media	Group1	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	264	145327	145361	33							71.94	71.94							
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	265	145427	145461	33							75.57	75.57						0.33028	0.41225
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	220	145461	145594	133		0	0.33028	0.41225	3.46247										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	266	145694	145760	66							135.57	330.53						0.53275	0.58652
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	221	145760	146044	283		0	0.53275	0.58652	3.57517										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	267	146044	146060	16							50.6	50.6				0.53275	0.58652		
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	268	146093	146126	33							96.3	117.19						0.43669	0.51518
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	222	146126	146493	366		0	0.43669	0.51518	3.70072										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	269	146493	146576	83						337.1	228.93	511.64	18.45			0.43669	0.51518	0.92544	0.72166
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	223	146576	146659	83		0	0.92544	0.72166	3.81348										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	270	146659	146725	67						139.86	175.38	353.75	10.85			0.92544	0.72166	0.64715	0.487
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	224	146725	146892	167		0	0.64715	0.487	3.91267										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	271	146892	146958	66						345.79	266.68	486.53	18.17			0.64715	0.487	1.14761	0.61369
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	225	146958	147274	316		0	1.14761	0.61369	4.06447										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	272	147773	147823	50							155.17	202.28						0.4403	-0.00214
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	226	147823	147906	83		0	0.4403	-0.00214	5.22765										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	273	147906	147923	17							33.95	33.95				0.4403	-0.00214		
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	274	148023	148056	33							133.32	133.32						0.45443	0.17456
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	227	148056	148306	250		0	0.45443	0.17456	4.52439										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	275	148306	148372	67						9.07	166.34	344.84	11.68			0.45443	0.17456	0.70187	0.13505
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	228	148372	148572	200		0	0.70187	0.13505	4.22123										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	276	148572	148622	50						179.05	199.54	334.09	10.27			0.70187	0.13505	0.47373	0.13128
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	229	148622	148755	133		0	0.47373	0.13128	3.99077										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	277	148755	148772	17						274.02	43.3	43.3	1.23			0.47373	0.13128	0.47923	0.2097
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	230	148772	148888	116		0	0.47923	0.2097	3.81719										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	278	148888	148938	50							138.81	195.86				0.47923	0.2097		
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	231	149005	149354	349		0	0.47666	0.51458	3.88697										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	279	149537	149570	33							63.57	63.57						0.49961	0.41561
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	232	149570	149670	100		0	0.49961	0.41561	4.01663										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	233	149687	149853	167		0	0.50513	0.495	3.64798										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	280	149853	149903	50							91.85	142.29				0.50513	0.495		
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	281	150020	150053	33							45.65	45.65						0.4028	0.54621
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	234	150053	150186	133		0	0.4028	0.54621	3.55708										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	282	150186	150219	33						33.82	136.1	159.1	4.99			0.4028	0.54621	0.49084	0.48724
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	235	150219	152266	2047		0	0.49084	0.48724	3.6082										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	283	152266	152333	66						354.1	142.66	223.16	9.64			0.49084	0.48724	0.69718	0.50857
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	236	152333	152582	250		0	0.69718	0.50857	3.69715										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	284	152582	152632	50						257.33	118.04	211.09	5.94			0.69718	0.50857	0.64665	0.73332
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	237	152632	152865	233		0	0.64665	0.73332	3.63447										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	285	152865	152915	50						179.23	165.07	311.64	8.55			0.64665	0.73332	0.47405	0.73098
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	238	152915	153298	383		0	0.47405	0.73098	3.55194										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	286	153298	153348	50						90.19	131.35	171.84	6.77			0.47405	0.73098	0.47316	0.45508
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	239	153348	154130	782		0	0.47316	0.45508	3.5249										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	287	154130	154196	67						355.04	156.9	254.5	10.57			0.47316	0.45508	0.68666	0.47363
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	240	154196	154413	216		0	0.68666	0.47363	3.77537										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	288	154413	154463	50						10.61	85.1	128.66	4.62			0.68666	0.47363	0.78513	0.45518
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	241	154463	154662	200		0	0.78513	0.45518	3.70368										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	289	154662	154729	66						178.78	239.28	432.96	15.9			0.78513	0.45518	0.44767	0.44797
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	242	154729	154912	183		0	0.44767	0.44797	3.59552										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	290	154912	154945	33						319.85	76.7	110.05	2.91			0.44767	0.44797	0.50352	0.49509
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	243	154945	155694	749		0	0.50352	0.49509	3.48666										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	291	155694	155760	66						188.64	93.62	172.87	6.03			0.50352	0.49509	0.3865	0.51286
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	244	155760	156126	366		0	0.3865	0.51286	3.52843										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	292	156126	156176	50						1.97	111.09	214.92	5.51			0.3865	0.51286	0.49712	0.50906
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	245	156176	157192	1015		0	0.49712	0.50906	3.54276										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	293	157192	157241	50						354.13	134.39	142.83	6.85			0.49712	0.50906	0.64276	0.52402
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	246	157241	157441	200		0	0.64276	0.52402	3.73883										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	294	157441	157491	50						167.87	131.66	185.48	6.5			0.64276	0.52402	0.50799	0.49506
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	247	157491	157973	482		0	0.50799	0.49506	3.67368										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	295	157973	158007	33						200.77	99.21	110.27	3.2			0.50799	0.49506	0.43886	0.52128
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	248	158007	158190	183		0	0.43886	0.52128	3.51527										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	296	158190	158207	17						8.8	137.88	137.88	2.47			0.43886	0.52128	0.4962	0.5124
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	249	158207	161252	3045		0	0.4962	0.5124	3.60687										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	297	161252	161302	50						5.09	111.83	174.94	5.89			0.4962	0.5124	0.61314	0.50199
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	250	161302	161485	183		0	0.61314	0.50199	3.77429										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	298	161485	161535	50						180.85	112.23	171.55	5.29			0.61314	0.50199	0.50348	0.50362
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	251	161535	161867	333		0	0.50348	0.50362	3.61291										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	299	161867	161884	17						190.12	68.07	68.07	1.34			0.50348	0.50362	0.47429	0.50883
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	252	161884	162450	566		0	0.47429	0.50883	3.50304										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	300	162450	162466	16						345.49	50.95	50.95	1.27			0.47429	0.50883	0.50329	0.51633
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	253	162466	163182	716		0	0.50329	0.51633	3.51775										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	301	163182	163199	17							125.1	125.1				0.50329	0.51633		
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	302	163298	163332	33							185.77	185.77						0.5045	0.5079
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	254	163332	164213	882		0	0.5045	0.5079	3.50988										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	303	164485	164535	50							100.49	124.22						0.46936	0.53034
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	255	164535	165484	949		0	0.46936	0.53034	3.41614										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	304	165484	165517	33						12.24	68.82	70.63	2.11			0.46936	0.53034	0.52247	0.51883
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	256	165517	166016	499		0	0.52247	0.51883	3.36248										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	305	166016	166049	33						176.53	44.12	57.14	1.24			0.52247	0.51883	0.487	0.51667
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	257	166049	166416	366		0	0.487	0.51667	3.31782										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	306	166416	166432	17						155.43	48.45	48.45	0.8			0.487	0.51667	0.46262	0.50553
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	258	166432	166948	516		0	0.46262	0.50553	3.32999										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	307	166948	166981	33						354.13	125.61	136.74	4.22			0.46262	0.50553	0.55704	0.51524
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	259	166981	167197	216		0	0.55704	0.51524	3.31739										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	308	167197	167264	67						2.76	134.79	268.73	8.7			0.55704	0.51524	0.74792	0.50603
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	260	167264	167447	183		0	0.74792	0.50603	3.33503										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	309	167447	167514	67						183.66	175.69	333.89	11.94			0.74792	0.50603	0.5028	0.52169
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	261	167514	167846	333		0	0.5028	0.52169	3.3423										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	310	167846	167863	17						142.69	53.27	53.27	0.54			0.5028	0.52169	0.48424	0.50754
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	262	167863	168495	632		0	0.48424	0.50754	3.34699										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	263	168662	169610	949		0	0.4767	0.51619	3.34218										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	311	169610	169660	50						250.76	162.32	225.87	8.07			0.4767	0.51619	0.38224	0.78687
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	264	169660	169893	233		0	0.38224	0.78687	3.3401										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	312	169893	169960	67						76.03	154.03	242.99	9.88			0.38224	0.78687	0.4695	0.43605
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	265	169960	170292	333		0	0.4695	0.43605	3.22055										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	313	170292	170359	67						334.71	141.56	224.6	9.23			0.4695	0.43605	0.65613	0.52424
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	266	170359	170575	216		0	0.65613	0.52424	3.21409										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	314	170575	170625	50						167.96	173.43	246.43	8.76			0.65613	0.52424	0.47828	0.48629
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	267	170625	170991	366		0	0.47828	0.48629	3.2803										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	315	170991	171025	33						348.12	160.21	165.29	6.19			0.47828	0.48629	0.59869	0.51163
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	268	171025	171308	283		0	0.59869	0.51163	3.29837										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	316	171308	171358	50						246.62	163.36	182.83	8.38			0.59869	0.51163	0.48811	0.76735
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	269	171358	171590	233		0	0.48811	0.76735	3.33573										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	317	171590	171624	33						7.07	70.2	84.66	2.7			0.48811	0.76735	0.54104	0.76079
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	270	171624	171790	166		0	0.54104	0.76079	3.27577										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	318	171790	171840	50						2.39	141.5	270.1	7.62			0.54104	0.76079	0.69522	0.75435
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	271	171840	171990	150		0	0.69522	0.75435	3.18789										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	319	171990	172007	17						351.56	111.12	111.12	2.51			0.69522	0.75435	0.74875	0.7623
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	272	172007	172323	316		0	0.74875	0.7623	3.11828										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	320	172323	172389	66						125.17	227.59	390.36	15.48			0.74875	0.7623	0.49735	0.40548
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	273	172389	172506	117		0	0.49735	0.40548	3.14915										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	321	172506	172556	50						96.18	73.13	88.77	3.75			0.49735	0.40548	0.48086	0.25318
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	274	172556	172972	416		0	0.48086	0.25318	3.15975										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	322	172972	173022	50						171.01	134.49	214.16	6.92			0.48086	0.25318	0.33896	0.23074
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	275	173022	173321	300		0	0.33896	0.23074	3.16158										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	323	173321	173371	50						306.92	193.91	298.53	10.15			0.33896	0.23074	0.51271	0.46203
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	276	173371	173537	166		0	0.51271	0.46203	3.22978										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	324	173537	173554	17						253.46	62.57	62.57	1.53			0.51271	0.46203	0.49661	0.51626
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	277	173554	173804	250		0	0.49661	0.51626	3.28849										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	325	173804	173854	50						15.98	141.09	158.13	7.05			0.49661	0.51626	0.64122	0.47486
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	278	173854	174070	216		0	0.64122	0.47486	3.32397										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	326	174070	174120	50						188.99	150.78	260.48	7.43			0.64122	0.47486	0.48127	0.50018
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	279	174120	175401	1281		0	0.48127	0.50018	3.36026										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	327	175401	175418	17						345.68	66.88	66.88	1.99			0.48127	0.50018	0.51156	0.50792
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	280	175418	176033	615		0	0.51156	0.50792	3.61402										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	328	176033	176050	17							31.52	31.52				0.51156	0.50792		
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	281	176200	176699	499		0	0.48358	0.47683	3.56981										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	329	176699	176732	33						310.03	39.13	43.27	0.58			0.48358	0.47683	0.51174	0.51035
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	282	176732	178063	1331		0	0.51174	0.51035	3.52526										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	330	178063	178097	33						169.36	67.15	77.83	2.47			0.51174	0.51035	0.46418	0.50141
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	283	178097	178263	166		0	0.46418	0.50141	3.67221										
